episode number, steps in evaluation, accumulated reward, done 
85, 200, -255.01555874119816, 1
86, 200, -155.826493051475, 1
87, 200, -258.9580719541942, 1
88, 200, -516.1145838400803, 1
89, 200, -530.1014477021788, 1
90, 200, -260.80236910915505, 1
91, 200, -259.3747057691347, 1
92, 200, -400.23828299902266, 1
93, 200, -528.1167969683124, 1
94, 200, -526.6292636198986, 1
95, 200, -496.1513148159493, 1
96, 200, -263.98609147792405, 1
97, 200, -171.35162442271, 1
98, 200, -265.7142193884464, 1
99, 200, -264.123491151816, 1
100, 200, -264.178748562554, 1
101, 200, -15.838497351774276, 1
102, 200, -13.63528196844472, 1
103, 200, -15.562669595387641, 1
104, 200, -11.574206292406053, 1
105, 200, -17.2813944555688, 1
106, 200, -13.828582403992648, 1
107, 200, -8.260379640265882, 1
108, 200, -12.309482884067444, 1
109, 200, -12.397180747440409, 1
110, 200, -11.159847246454435, 1
111, 200, -8.455109385267882, 1
112, 200, -10.441317625238264, 1
113, 200, -10.335914035098472, 1
114, 200, -7.516254798061265, 1
115, 200, -6.067783153086978, 1
116, 200, -5.722652082707058, 1
117, 200, -3.7207526574255443, 1
118, 200, -5.330081871657186, 1
119, 200, -6.699349823690402, 1
120, 200, -7.913697330097124, 1
121, 200, -2.857136599652723, 1
122, 200, -3.03426192996047, 1
123, 200, -3.0609690150491953, 1
124, 200, -0.7753825714767005, 1
125, 200, -1.7664743644597916, 1
126, 200, -2.863865275222855, 1
127, 200, -0.9938000663096807, 1
128, 200, -2.2427645493923016, 1
129, 200, -1.7205710707336912, 1
130, 200, -3.3144362453925393, 1
131, 200, -2.149073628348696, 1
132, 200, -3.105503275763995, 1
133, 200, -3.7886191297271523, 1
134, 200, -2.7073025068936745, 1
135, 200, -4.572196779179378, 1
136, 200, -4.972403818042193, 1
137, 200, -1.9076882661271655, 1
138, 200, -4.977839493282805, 1
139, 200, -4.0727576451121275, 1
140, 200, -2.3517174235824823, 1
141, 200, -2.8526139933140118, 1
142, 200, -3.2184646148303733, 1
143, 200, -3.415622375494873, 1
144, 200, -4.56486326435537, 1
145, 200, -4.109777606755303, 1
146, 200, -4.766621292757404, 1
147, 200, -5.703353709543455, 1
148, 200, -3.059153373393392, 1
149, 200, -1.8018249637337578, 1
150, 200, -4.4763212424174315, 1
151, 200, -4.403468186864481, 1
152, 200, -4.333376127542349, 1
153, 200, -4.63989878007725, 1
154, 200, -3.1567278940591232, 1
155, 200, -4.500052872276845, 1
156, 200, -3.5386840805825965, 1
157, 200, -2.54670840490962, 1
158, 200, -1.2264875959772124, 1
159, 200, -3.573377980570343, 1
160, 200, -3.9505419166037115, 1
161, 200, -4.443841843738648, 1
162, 200, -1.4256572235319256, 1
163, 200, -3.5858532720453162, 1
164, 200, -3.3286812997316746, 1
165, 200, -3.8500967957156327, 1
166, 200, -1.6010028201822621, 1
167, 200, -1.1817700710845531, 1
168, 200, -3.558610597826052, 1
169, 200, -3.6763418805790358, 1
170, 200, -3.755334023100377, 1
171, 200, -2.6048202159165514, 1
172, 200, -3.8656169741023243, 1
173, 200, -0.9895886657118641, 1
174, 200, -3.3168053708341962, 1
175, 200, -3.897989410478244, 1
176, 200, -1.9028164223419517, 1
177, 200, -1.8858726544975906, 1
178, 200, -1.1860544615800752, 1
179, 200, -2.282273860371845, 1
180, 200, -2.2683480170373778, 1
181, 200, -1.3325906140336665, 1
182, 200, -2.2518664729630493, 1
183, 200, -3.5002790200136498, 1
184, 200, -2.553090368625603, 1
185, 200, -2.584830728830235, 1
186, 200, -0.052538819387984, 1
187, 200, -3.715693590068176, 1
188, 200, -1.1277105392668858, 1
189, 200, -2.5991637036213757, 1
190, 200, -0.5232399494952404, 1
191, 200, -0.2853015171998488, 1
192, 200, -1.4781451845211537, 1
193, 200, -2.923965315868344, 1
194, 200, -2.6016750405021, 1
195, 200, -1.2239415381588943, 1
196, 200, -0.6132248799641171, 1
197, 200, -0.11418576693301849, 1
198, 200, -0.3063787422914052, 1
199, 200, -0.5421599413359743, 1
200, 200, -1.4562440576366646, 1
201, 200, -1.1893984657376178, 1
202, 200, -2.07090215313398, 1
203, 200, -1.271711851334148, 1
204, 200, -0.8264845934632795, 1
205, 200, -0.46846203451637874, 1
206, 200, -0.8693270483387071, 1
207, 200, -1.2641107864047936, 1
208, 200, -0.4094187897158187, 1
209, 200, -1.1425879220576356, 1
210, 200, -0.6708681198014815, 1
211, 200, -0.40572886164405164, 1
212, 200, -0.5811091430391757, 1
213, 200, -0.35254125284770316, 1
214, 200, -0.044418936006624325, 1
215, 200, -0.042218333565768464, 1
216, 200, -0.22330181625828535, 1
217, 200, -0.3845954262275749, 1
218, 200, -0.5098541983842998, 1
219, 200, -0.11532205817530519, 1
220, 200, -0.2245335215839856, 1
221, 200, -0.07338559242139743, 1
222, 200, -0.106279826376952, 1
223, 200, -0.09273396336519338, 1
224, 200, -0.055414594087399564, 1
225, 200, -0.10197881233972456, 1
226, 200, -0.016101597998351407, 1
227, 200, -1.6219291347460343, 1
228, 200, -0.9387183922737103, 1
229, 200, -0.40475191179198733, 1
230, 200, -0.6676673875495732, 1
231, 200, -0.0718555973652466, 1
232, 200, -0.1030910846665661, 1
233, 200, -0.7679550854017075, 1
234, 200, -0.04353296517042652, 1
235, 200, -0.2909482369596641, 1
236, 200, -0.046825174275091884, 1
237, 200, -0.25103365267747085, 1
238, 200, -0.11824654003677183, 1
239, 200, -0.005656489478795225, 1
240, 200, -0.10566349349202304, 1
241, 200, -0.057766069853593886, 1
242, 200, -0.3293784435876397, 1
243, 200, -0.02405466647872334, 1
244, 200, -0.7861932880566004, 1
245, 200, -1.0025450595812766, 1
246, 200, -1.2577431685010467, 1
247, 200, -0.13858927695199103, 1
248, 200, -0.925135569707974, 1
249, 200, -0.8686082036000458, 1
250, 200, -1.152715226703502, 1
251, 200, -0.8399883294558037, 1
252, 200, -0.9951969102957914, 1
253, 200, -1.027922993698949, 1
254, 200, -0.7947198599242041, 1
255, 200, -1.4149750880776906, 1
256, 200, -1.659138614217316, 1
257, 200, -1.2579367766453977, 1
258, 200, -1.5697106974036907, 1
259, 200, -1.8183874283878463, 1
260, 200, -1.5780187887841992, 1
261, 200, -1.6902811273094414, 1
262, 200, -1.6900415503115174, 1
263, 200, -1.5403992580660688, 1
264, 200, -1.3475797959067572, 1
265, 200, -1.7004218456828826, 1
266, 200, -1.5571773923210952, 1
267, 200, -1.2126666394152428, 1
268, 200, -1.271444634624518, 1
269, 200, -1.4241881882764957, 1
270, 200, -1.8297335809978312, 1
271, 200, -1.8792747145309983, 1
272, 200, -1.9470232995706964, 1
273, 200, -1.5996711950278606, 1
274, 200, -1.6906587147530827, 1
275, 200, -1.9071968732316125, 1
276, 200, -2.020265943976061, 1
277, 200, -1.771811979297532, 1
278, 200, -1.975982224024145, 1
279, 200, -1.3875769121024655, 1
280, 200, -1.4990627200385158, 1
281, 200, -1.4412037292803845, 1
282, 200, -1.5680862441377421, 1
283, 200, -1.419037442972354, 1
284, 200, -1.1111242268282453, 1
285, 200, -1.1744992306229984, 1
286, 200, -2.0525848323775264, 1
287, 200, -1.8409685149397406, 1
288, 200, -0.14528559167375124, 1
289, 200, -1.6566692351513637, 1
290, 200, -1.0851371875585891, 1
291, 200, -1.864379253313289, 1
292, 200, -1.8218078200804146, 1
293, 200, -1.7281659759100123, 1
294, 200, -0.6773016109096222, 1
295, 200, -1.7935320444536924, 1
296, 200, -1.6061461959414753, 1
297, 200, -1.6649297357040418, 1
298, 200, -1.5478446738074259, 1
299, 200, -0.9159916001217382, 1
300, 200, -1.334022107990779, 1
301, 200, -1.378900255908299, 1
302, 200, -1.5877273901091082, 1
303, 200, -1.8071347313373332, 1
304, 200, -1.7380555891494465, 1
305, 200, -1.0579391537681702, 1
306, 200, -1.8761643700089825, 1
307, 200, -1.782230574585091, 1
308, 200, -1.1686127355146567, 1
309, 200, -1.1972336705440794, 1
310, 200, -0.793675113480226, 1
311, 200, -0.8705576219110305, 1
312, 200, -1.696501029039076, 1
313, 200, -0.5434458192232373, 1
314, 200, -0.8988555507550083, 1
315, 200, -1.4089290244165549, 1
316, 200, -0.6416612709712108, 1
317, 200, -1.1846106787942248, 1
318, 200, -0.993220942164556, 1
319, 200, -0.8346758372010009, 1
320, 200, -0.024796717625129725, 1
321, 200, -0.5561072232212495, 1
322, 200, -0.3624673158476629, 1
323, 200, -0.642965675579553, 1
324, 200, -0.19789666004973885, 1
325, 200, -0.838088056086841, 1
326, 200, -1.7449964840065855, 1
327, 200, -0.3137133457192627, 1
328, 200, -0.6103415561409028, 1
329, 200, -0.3161887409639388, 1
330, 200, -0.49859461931467386, 1
331, 200, -0.10234628765865944, 1
332, 200, -0.25926231584587406, 1
333, 200, -1.228706191210083, 1
334, 200, -0.7906462205648853, 1
335, 200, -1.4282452240027184, 1
336, 200, -1.6244311558507059, 1
337, 200, -1.848330885782134, 1
338, 200, -1.0874740340684275, 1
339, 200, -0.739556316024395, 1
340, 200, -0.8254007109719655, 1
341, 200, -1.920418336437062, 1
342, 200, -1.9111379650042484, 1
343, 200, -2.0163802185810393, 1
344, 200, -2.306380151477991, 1
345, 200, -1.2753052897753843, 1
346, 200, -0.32706917975050515, 1
347, 200, -2.083030306627214, 1
348, 200, -1.0314609274962765, 1
349, 200, -1.9264370348407989, 1
350, 200, -1.7625883122856534, 1
351, 200, -1.9898126667289444, 1
352, 200, -2.0424740203655167, 1
353, 200, -1.9660824627775966, 1
354, 200, -2.1552947509933396, 1
355, 200, -2.1719177652695363, 1
356, 200, -1.4388732057735194, 1
357, 200, -1.6661401895235914, 1
358, 200, -1.4556533248043382, 1
359, 200, -1.023004366047223, 1
360, 200, -2.0544857237028937, 1
361, 200, -0.7519045824141185, 1
362, 200, -1.9331851390653174, 1
363, 200, -1.2835928129600154, 1
364, 200, -1.7770765204013388, 1
365, 200, -2.7317171699259672, 1
366, 200, -1.3163052286341483, 1
367, 200, -2.4320232737739778, 1
368, 200, -1.1216206568074225, 1
369, 200, -2.316940527652713, 1
370, 200, -1.971972791328822, 1
371, 200, -2.274349315537865, 1
372, 200, -1.5366731939611264, 1
373, 200, -1.4455594509335026, 1
374, 200, -2.4477496040249536, 1
375, 200, -1.5894892119970414, 1
376, 200, -1.496520818561542, 1
377, 200, -1.7343520862111803, 1
378, 200, -1.4467455548294574, 1
379, 200, -1.9486495828343589, 1
380, 200, -2.102346756197475, 1
381, 200, -1.7910869502835465, 1
382, 200, -2.4489893329923085, 1
383, 200, -2.3864057440951263, 1
384, 200, -2.3193203897990005, 1
385, 200, -2.6316540755862805, 1
386, 200, -3.637187446790938, 1
387, 200, -2.0933307909293264, 1
388, 200, -2.132906312747225, 1
389, 200, -2.4276183218453435, 1
390, 200, -2.264905826809696, 1
391, 200, -2.6845887933837935, 1
392, 200, -2.8778292891790676, 1
393, 200, -1.9831768897157378, 1
394, 200, -1.7211287655449952, 1
395, 200, -1.5448059224015842, 1
396, 200, -2.1765085987755404, 1
397, 200, -2.1768259466992683, 1
398, 200, -2.529045666195235, 1
399, 200, -2.0515961311856508, 1
400, 200, -2.360755472963211, 1
401, 200, -1.4224152246528865, 1
402, 200, -1.8880022479994811, 1
403, 200, -2.301733418435624, 1
404, 200, -1.4673751407182465, 1
405, 200, -1.6704323707197506, 1
406, 200, -1.109176535687301, 1
407, 200, -0.4120225550730202, 1
408, 200, -1.6899642992669035, 1
409, 200, -0.19161445323383064, 1
410, 200, -0.14526532263568018, 1
411, 200, -0.9347626279500226, 1
412, 200, -1.2458328038823563, 1
413, 200, -1.0030554801285039, 1
414, 200, -0.9112687268496233, 1
415, 200, -2.4789115700305846, 1
416, 200, -1.8892002072972163, 1
417, 200, -1.5645410769015373, 1
418, 200, -1.3377858351134473, 1
419, 200, -1.6505332399415524, 1
420, 200, -2.0983945477628243, 1
421, 200, -1.4864432362318698, 1
422, 200, -2.5490587855351974, 1
423, 200, -2.573932135285791, 1
424, 200, -1.3945083115929218, 1
425, 200, -3.009130990301651, 1
426, 200, -2.5854630162747694, 1
427, 200, -1.9667198357591225, 1
428, 200, -1.9087063870033942, 1
429, 200, -2.5794630060177184, 1
430, 200, -3.1756648195040964, 1
431, 200, -2.7449258152444322, 1
432, 200, -2.1307837743570692, 1
433, 200, -2.7166353459062385, 1
434, 200, -2.527383946797641, 1
435, 200, -1.3927715491884642, 1
436, 200, -1.9440280287635, 1
437, 200, -2.1028550105983994, 1
438, 200, -2.417684029317443, 1
439, 200, -2.991670634139304, 1
440, 200, -2.3203026473124893, 1
441, 200, -2.859158674972881, 1
442, 200, -3.4827237168628544, 1
443, 200, -3.34796026914037, 1
444, 200, -3.7609411698079107, 1
445, 200, -2.109494780620221, 1
446, 200, -3.2798967134426027, 1
447, 200, -0.9609396131022627, 1
448, 200, -2.2521087520409666, 1
449, 200, -2.7220448107670516, 1
450, 200, -1.8578604635539095, 1
451, 200, -2.3239936010165128, 1
452, 200, -0.9779803353628986, 1
453, 200, -1.0719194802809773, 1
454, 200, -2.069320515042571, 1
455, 200, -0.8357127574793233, 1
456, 200, -2.2926320330480574, 1
457, 200, -1.7565434865258378, 1
458, 200, -1.2590627524793188, 1
459, 200, -0.19105016593550997, 1
460, 200, -0.6027233053249164, 1
461, 200, -0.4250528032402808, 1
462, 200, -0.4473793377736473, 1
463, 200, -0.8667986931834266, 1
464, 200, -0.7968696160460593, 1
465, 200, -0.1279625417024455, 1
466, 200, -0.17126314539837956, 1
467, 200, -0.14126329169255825, 1
468, 200, -0.0628397000671739, 1
469, 200, -0.03355067266858422, 1
470, 200, -0.0790953079203906, 1
471, 200, -0.27016758958938153, 1
472, 200, -0.12973388737301822, 1
473, 200, -0.36609672149426203, 1
474, 200, -0.3120857671097914, 1
475, 200, -0.3069038913862765, 1
476, 200, -0.22224012130368045, 1
477, 200, -0.22094538820865836, 1
478, 200, -0.08406121857237181, 1
479, 200, -0.058290012280577, 1
480, 200, -0.004757230802299577, 1
481, 200, -0.09585205561763292, 1
482, 200, -0.003700294347585097, 1
483, 200, -0.04843966223742727, 1
484, 200, -0.25721323097380394, 1
485, 200, -0.3400047302733117, 1
486, 200, -0.2201809153181887, 1
487, 200, -0.060652149859669886, 1
488, 200, -0.32909276076000493, 1
489, 200, -0.33875801190164284, 1
490, 200, -0.3717980127811435, 1
491, 200, -0.6243207789155862, 1
492, 200, -0.04428489551351803, 1
493, 200, -0.171298017861292, 1
494, 200, -0.07468150364055191, 1
495, 200, -0.34375853155378183, 1
496, 200, -0.46233541292766156, 1
497, 200, -1.7854733456207406, 1
498, 200, -1.599602700190157, 1
499, 200, -0.4625506986731798, 1
500, 200, -0.6005818280917442, 1
501, 200, -0.8025228852240328, 1
502, 200, -1.3731199079600824, 1
503, 200, -1.2501467193487692, 1
504, 200, -0.9705567125905845, 1
505, 200, -0.20248122653279635, 1
506, 200, -1.3936287727652041, 1
507, 200, -0.6092710663202646, 1
508, 200, -1.205766244245968, 1
509, 200, -1.4190327187088418, 1
510, 200, -0.48473667944504256, 1
511, 200, -1.1370596418725323, 1
512, 200, -1.5192564167221356, 1
513, 200, -1.9942385501696787, 1
514, 200, -1.8598447523303465, 1
515, 200, -1.404002109899088, 1
516, 200, -3.6819160608707993, 1
517, 200, -2.0634362820067187, 1
518, 200, -3.075344734677325, 1
519, 200, -2.3105392254529824, 1
520, 200, -2.4840327136113123, 1
521, 200, -4.346432284341213, 1
522, 200, -2.9604901015879723, 1
523, 200, -1.5226829804428594, 1
524, 200, -2.873684008976725, 1
525, 200, -3.1606540792358135, 1
526, 200, -2.5421900045851094, 1
527, 200, -3.498181704048065, 1
528, 200, -1.50301027367659, 1
529, 200, -2.044217516500128, 1
530, 200, -2.9917616149370563, 1
531, 200, -2.672866831570704, 1
532, 200, -1.8765075398752475, 1
533, 200, -3.7485486013266818, 1
534, 200, -2.8807562134395477, 1
535, 200, -4.4759504387695, 1
536, 200, -3.9812208404774228, 1
537, 200, -4.136796316580295, 1
538, 200, -5.038925620046886, 1
539, 200, -3.80653936300892, 1
540, 200, -5.294556137762345, 1
541, 200, -4.581210922831263, 1
542, 200, -3.512897430245829, 1
543, 200, -2.557180126393045, 1
544, 200, -5.447587845187121, 1
545, 200, -3.923919105267995, 1
546, 200, -3.4667607037303934, 1
547, 200, -4.975574254880326, 1
548, 200, -4.587876027416791, 1
549, 200, -2.792709183953766, 1
550, 200, -4.676058178893939, 1
551, 200, -4.214264244560073, 1
552, 200, -4.923351909542716, 1
553, 200, -5.47607372678013, 1
554, 200, -5.515480724898894, 1
555, 200, -3.965834373275408, 1
556, 200, -4.884688317783981, 1
557, 200, -3.11097020425686, 1
558, 200, -4.404117463412454, 1
559, 200, -4.570462016069352, 1
560, 200, -4.064639431205026, 1
561, 200, -3.942231457762923, 1
562, 200, -4.096336348048287, 1
563, 200, -4.190701741380118, 1
564, 200, -4.944057265771657, 1
565, 200, -5.280173445632981, 1
566, 200, -4.194408152199506, 1
567, 200, -5.050463225462641, 1
568, 200, -5.271900906045941, 1
569, 200, -5.406231189906611, 1
570, 200, -4.210376238143566, 1
571, 200, -4.993333628480044, 1
572, 200, -4.9430774427794, 1
573, 200, -5.237877890536658, 1
574, 200, -4.869759025012057, 1
575, 200, -5.1760362707575505, 1
576, 200, -3.707324482646278, 1
577, 200, -5.29563919767415, 1
578, 200, -5.472643323012986, 1
579, 200, -5.078996706900352, 1
580, 200, -4.361523585391408, 1
581, 200, -4.461425383429019, 1
582, 200, -4.245492139883994, 1
583, 200, -3.7951312786130447, 1
584, 200, -4.1426284752218185, 1
585, 200, -4.452284746440187, 1
586, 200, -4.747977583893517, 1
587, 200, -5.136222491273854, 1
588, 200, -4.856216691342336, 1
589, 200, -4.196802653945423, 1
590, 200, -5.88034718355854, 1
591, 200, -5.145985516168456, 1
592, 200, -4.571921148945024, 1
593, 200, -4.5780929979912495, 1
594, 200, -3.4102514602339533, 1
595, 200, -2.830221986224936, 1
596, 200, -2.5285024732105117, 1
597, 200, -3.56072962162105, 1
598, 200, -3.505947703435369, 1
599, 200, -2.8147860352332064, 1
600, 200, -3.6076606322035456, 1
601, 200, -4.684754052056927, 1
602, 200, -4.27683901211337, 1
603, 200, -3.3704286749552543, 1
604, 200, -5.42195813952931, 1
605, 200, -4.73694288329096, 1
606, 200, -3.368263861803651, 1
607, 200, -2.469506678731855, 1
608, 200, -1.2274186950201422, 1
609, 200, -1.6242172149066991, 1
610, 200, -1.5302540928146429, 1
611, 200, -2.379019908168922, 1
612, 200, -0.06548310727804259, 1
613, 200, -0.34552925076246255, 1
614, 200, -1.0436342235398683, 1
615, 200, -0.9459820686911361, 1
616, 200, -1.236330497129304, 1
617, 200, -1.5934017802919076, 1
618, 200, -2.219102723987602, 1
619, 200, -3.497867909991409, 1
620, 200, -2.550551373470538, 1
621, 200, -2.688421491031075, 1
622, 200, -2.719190678761413, 1
623, 200, -0.6804509642529509, 1
624, 200, -1.0772304751407344, 1
625, 200, -2.7803104829427956, 1
626, 200, -1.2611183267589907, 1
627, 200, -0.36425805931762084, 1
628, 200, -0.4452463326649745, 1
629, 200, -0.6145884534925735, 1
630, 200, -1.5533944091435556, 1
631, 200, -2.5427641477534375, 1
632, 200, -1.6732110397569748, 1
633, 200, -1.48625773927365, 1
634, 200, -2.644904268375974, 1
635, 200, -2.171639405103933, 1
636, 200, -0.7024511516232423, 1
637, 200, -1.8678514545662932, 1
638, 200, -1.1984725085351158, 1
639, 200, -1.0554015710831492, 1
640, 200, -0.006831163252622766, 1
641, 200, -0.021297160026647274, 1
642, 200, -0.01563589200670353, 1
643, 200, -0.13871862597596002, 1
644, 200, -0.006687669422047937, 1
645, 200, -0.18437192032055388, 1
646, 200, -0.2951398569297056, 1
647, 200, -0.07243356700594876, 1
648, 200, -0.3382440532371167, 1
649, 200, -0.5836039006636973, 1
650, 200, -0.4952415018078381, 1
651, 200, -0.5522143972547118, 1
652, 200, -0.4046037255430512, 1
653, 200, -0.3570775482761362, 1
654, 200, -0.36749892560417724, 1
655, 200, -0.2567213868425064, 1
656, 200, -1.7931772311422944, 1
657, 200, -2.2671602772552935, 1
658, 200, -1.0603938726376272, 1
659, 200, -0.5350140918672537, 1
660, 200, -0.42603292455131864, 1
661, 200, -0.4990657775864389, 1
662, 200, -0.1187670543688691, 1
663, 200, -0.6938482291739476, 1
664, 200, -0.9219348812056924, 1
665, 200, -0.010637779547695346, 1
666, 200, -0.0716079506865707, 1
667, 200, -0.04941665372995007, 1
668, 200, -0.04547990232687559, 1
669, 200, -0.07186521419788049, 1
670, 200, -0.049739016860973574, 1
671, 200, -0.05747750011854684, 1
672, 200, -0.40977785237404085, 1
673, 200, -0.060426545478884146, 1
674, 200, -0.20314407462520997, 1
675, 200, -0.16508008813268202, 1
676, 200, -0.06198260278311889, 1
677, 200, -0.24815315928887244, 1
678, 200, -0.03249389909723571, 1
679, 200, -0.41622802055012165, 1
680, 200, -0.21491982917233932, 1
681, 200, -0.013649307741701842, 1
682, 200, -0.08121471224744957, 1
683, 200, -0.23151351163762804, 1
684, 200, -0.0245725092028357, 1
685, 200, -0.03728218324997461, 1
686, 200, -0.057537641465548, 1
687, 200, -0.04374526969783214, 1
688, 200, -0.04713402844444225, 1
689, 200, -0.0074598508447278585, 1
690, 200, -0.050960494247696074, 1
691, 200, -0.016414772852189587, 1
692, 200, -0.4045686997945552, 1
693, 200, -0.779758638104843, 1
694, 200, -0.16080048372500852, 1
695, 200, -0.08275886019940362, 1
696, 200, -0.07119771407435099, 1
697, 200, -0.06424660968465004, 1
698, 200, -0.08748754581601212, 1
699, 200, -0.2579223761259145, 1
700, 200, -0.5591745710896775, 1
701, 200, -0.21676610860750825, 1
702, 200, -0.28844790942613335, 1
703, 200, -0.3339560186540466, 1
704, 200, -0.14074073708937815, 1
705, 200, -0.2015469549834088, 1
706, 200, -0.20282786158784022, 1
707, 200, -0.24698593124805562, 1
708, 200, -0.24651086569770986, 1
709, 200, -0.2537116347316426, 1
710, 200, -0.30433992325343223, 1
711, 200, -0.23146333773184302, 1
712, 200, -0.3489141721558737, 1
713, 200, -0.4287103371366952, 1
714, 200, -0.5238657261668834, 1
715, 200, -0.3323053777431818, 1
716, 200, -0.585885589043096, 1
717, 200, -0.4090377352320514, 1
718, 200, -0.35556651965389313, 1
719, 200, -0.41435520743346177, 1
720, 200, -0.3533519777791261, 1
721, 200, -0.41985967424305876, 1
722, 200, -0.8213838254011613, 1
723, 200, -0.5842340275885791, 1
724, 200, -0.2807333505569794, 1
725, 200, -0.5834597404312306, 1
726, 200, -0.45932914004589276, 1
727, 200, -0.8002549950749382, 1
728, 200, -1.068259614461642, 1
729, 200, -0.6200279957325401, 1
730, 200, -0.515328876689146, 1
731, 200, -0.5463282438324607, 1
732, 200, -0.351331634364887, 1
733, 200, -0.846144507896453, 1
734, 200, -1.329556750491262, 1
735, 200, -1.6872167553268893, 1
736, 200, -1.9679605250639645, 1
737, 200, -1.783319917739762, 1
738, 200, -1.3264401268354977, 1
739, 200, -1.2760799462074341, 1
740, 200, -1.5639469593276616, 1
741, 200, -1.619765043510494, 1
742, 200, -1.429434667622332, 1
743, 200, -1.7335167889169294, 1
744, 200, -1.7344546370388583, 1
745, 200, -1.7720608511177358, 1
746, 200, -1.9846150882261582, 1
747, 200, -0.007544009522967892, 1
748, 200, -0.6555922843579166, 1
749, 200, -0.8620267067838947, 1
750, 200, -1.1351655060004056, 1
751, 200, -1.2956969056336143, 1
752, 200, -1.5418674736695313, 1
753, 200, -2.1443168499622756, 1
754, 200, -1.9428075065247283, 1
755, 200, -1.789940604525629, 1
756, 200, -2.2529719850683443, 1
757, 200, -1.5774338760310012, 1
758, 200, -1.8638784616703787, 1
759, 200, -1.9799910532012017, 1
760, 200, -1.9269449420809217, 1
761, 200, -1.9251000275159345, 1
762, 200, -1.8067760650556557, 1
763, 200, -0.3261988959124214, 1
764, 200, -0.8656407269626045, 1
765, 200, -0.8232404409413426, 1
766, 200, -0.29616560805471626, 1
767, 200, -0.7287195109485961, 1
768, 200, -0.5973008967152104, 1
769, 200, -0.4472108276123471, 1
770, 200, -0.10514107263232654, 1
771, 200, -0.33272643306260136, 1
772, 200, -0.9332628875256898, 1
773, 200, -1.134270513007021, 1
774, 200, -0.9023608998287852, 1
775, 200, -0.4574645302567337, 1
776, 200, -0.011285088808299842, 1
777, 200, -0.35126056786914733, 1
778, 200, -0.17558088674953246, 1
779, 200, -0.0671567242757339, 1
780, 200, -0.3328681016719555, 1
781, 200, -1.0599726405599803, 1
782, 200, -1.4612065755078578, 1
783, 200, -0.5825471138072965, 1
784, 200, -0.20278571620908326, 1
785, 200, -0.3514690440178736, 1
786, 200, -0.5640084741411235, 1
787, 200, -0.41796930883897415, 1
788, 200, -0.5851203520967998, 1
