episode number, steps in evaluation, accumulated reward, done 
330, 200, -393.93105300566316, 1
331, 200, -504.5086754387843, 1
332, 200, -513.5202465830572, 1
333, 200, -519.0866912079317, 1
334, 200, -517.4696623837987, 1
335, 200, -517.7523119774665, 1
336, 200, -515.4417176525986, 1
337, 200, -516.1884281233193, 1
338, 200, -488.98867947793605, 1
339, 200, -518.0150811365504, 1
340, 200, -518.017524997282, 1
341, 200, -455.08045431227987, 1
342, 200, -510.01115187474903, 1
343, 200, -488.21640903204263, 1
344, 200, -516.6161116018177, 1
345, 200, -517.7420853953016, 1
346, 200, -519.4088199431972, 1
347, 200, -515.6569728313136, 1
348, 200, -511.56158555574797, 1
349, 200, -510.0330586107368, 1
350, 200, -409.8035924857502, 1
351, 200, -398.81739798437263, 1
352, 200, -395.21708475827063, 1
353, 200, -394.4723241544439, 1
354, 200, -401.7210846039512, 1
355, 200, -492.9243789049199, 1
356, 200, -514.6042387281844, 1
357, 200, -518.2492547132251, 1
358, 200, -518.4334113424756, 1
359, 200, -517.8904978447911, 1
360, 200, -517.7386449041209, 1
361, 200, -518.8841929967238, 1
362, 200, -518.4156619335039, 1
363, 200, -516.6822230245624, 1
364, 200, -518.5585512827564, 1
365, 200, -519.6083340154272, 1
366, 200, -518.3080637906154, 1
367, 200, -518.7548393743189, 1
368, 200, -518.7657931511955, 1
369, 200, -520.3533045938001, 1
370, 200, -518.7575988264394, 1
371, 200, -518.2873080882194, 1
372, 200, -519.5414329210014, 1
373, 200, -519.061938488446, 1
374, 200, -517.919186682092, 1
375, 200, -518.1425956569741, 1
376, 200, -518.3843435214816, 1
377, 200, -518.0623318508835, 1
378, 200, -519.1799852426323, 1
379, 200, -522.4616715602381, 1
380, 200, -519.3260779514125, 1
381, 200, -520.4807594465657, 1
382, 200, -519.0227933173057, 1
383, 200, -518.3399200061496, 1
384, 200, -520.7188482366621, 1
385, 200, -519.9363922693898, 1
386, 200, -519.3844640751087, 1
387, 200, -519.397665282704, 1
388, 200, -520.0063712105683, 1
389, 200, -519.851856250391, 1
390, 200, -523.908395456035, 1
391, 200, -520.3871882110484, 1
392, 200, -520.1225163948325, 1
393, 200, -520.2751896021532, 1
394, 200, -520.1182190972329, 1
395, 200, -518.8205465182265, 1
396, 200, -519.7671181933633, 1
397, 200, -519.4889996510876, 1
398, 200, -519.7884819210888, 1
399, 200, -518.930895153414, 1
400, 200, -526.0214515807044, 1
401, 200, -518.84643499805, 1
402, 200, -519.2459981121536, 1
403, 200, -520.9944091657072, 1
404, 200, -519.9279463300729, 1
405, 200, -521.3393161368659, 1
406, 200, -520.2434042840919, 1
407, 200, -519.7519702508495, 1
408, 200, -519.7954952158315, 1
409, 200, -521.15608500653, 1
410, 200, -519.0824878517336, 1
411, 200, -519.3073214688484, 1
412, 200, -518.6486603632196, 1
413, 200, -519.8654667127414, 1
414, 200, -519.9611615851109, 1
415, 200, -520.6692939748453, 1
416, 200, -520.1814171827872, 1
417, 200, -522.5282014819239, 1
418, 200, -519.4813172169868, 1
419, 200, -518.3743909993607, 1
420, 200, -519.0514283344722, 1
421, 200, -521.3431090568207, 1
422, 200, -519.821933048604, 1
423, 200, -518.4836697251494, 1
424, 200, -520.4366167392149, 1
425, 200, -521.5915834141002, 1
426, 200, -522.2075951303368, 1
427, 200, -525.8766512797255, 1
428, 200, -528.7489126201117, 1
429, 200, -519.9101410133966, 1
430, 200, -523.6148037199996, 1
431, 200, -520.6714070922072, 1
432, 200, -519.8110836479264, 1
433, 200, -524.4918115939449, 1
434, 200, -518.8528449126936, 1
435, 200, -519.6422152576007, 1
436, 200, -521.3935272285678, 1
437, 200, -522.9716694249072, 1
438, 200, -520.2709589248956, 1
439, 200, -522.0459786391993, 1
440, 200, -518.2427018859765, 1
441, 200, -520.2378942672518, 1
442, 200, -519.4063013617291, 1
443, 200, -519.9931831777955, 1
444, 200, -520.4896298466964, 1
445, 200, -522.5962609869506, 1
446, 200, -519.7459686670717, 1
447, 200, -519.1276893329963, 1
448, 200, -520.0471112363649, 1
449, 200, -519.5265979803477, 1
450, 200, -522.5844358879569, 1
451, 200, -524.5212922657053, 1
452, 200, -520.209846672895, 1
453, 200, -520.7514583749015, 1
454, 200, -519.5750811541586, 1
455, 200, -521.7706102802979, 1
456, 200, -520.9821910078911, 1
457, 200, -525.9890478900114, 1
458, 200, -522.7282996844326, 1
459, 200, -520.2634981527077, 1
460, 200, -520.4470905333542, 1
461, 200, -524.1444539028023, 1
462, 200, -523.2933147774153, 1
463, 200, -520.1023709072742, 1
464, 200, -521.410820140062, 1
465, 200, -525.4053475419217, 1
466, 200, -521.2041237467779, 1
467, 200, -519.2100742186303, 1
468, 200, -520.2775148257656, 1
469, 200, -519.4174469194622, 1
470, 200, -519.1294008227975, 1
471, 200, -518.8878537254262, 1
472, 200, -518.2026723534051, 1
473, 200, -518.0499124088471, 1
474, 200, -517.4251714515328, 1
475, 200, -518.265647602452, 1
476, 200, -516.4770989424305, 1
477, 200, -519.1267205358992, 1
478, 200, -517.3193161376641, 1
479, 200, -518.2058988825546, 1
480, 200, -517.7208545389602, 1
481, 200, -519.6032619093284, 1
482, 200, -518.4796689005658, 1
483, 200, -517.8019950368026, 1
484, 200, -517.6019697242049, 1
485, 200, -517.081740850003, 1
486, 200, -518.1350120166504, 1
487, 200, -518.2169392073353, 1
488, 200, -516.9067836423416, 1
489, 200, -516.632395292037, 1
490, 200, -506.84122896703144, 1
491, 200, -482.4189814460757, 1
492, 200, -501.0344132799972, 1
493, 200, -506.52583691986416, 1
494, 200, -513.1776976950323, 1
495, 200, -510.1417939968484, 1
496, 200, -503.71724508741937, 1
497, 200, -467.08434962078496, 1
498, 200, -436.51625638423747, 1
499, 200, -410.31170717158466, 1
500, 200, -394.00878928999396, 1
501, 200, -391.4381156393606, 1
502, 200, -391.2650458458226, 1
503, 200, -392.4913139984643, 1
504, 200, -264.57235971882665, 1
505, 200, -137.3728609335306, 1
506, 200, -5.043733234558444, 1
507, 200, -1.6533023651710153, 1
508, 200, -0.6886994062886331, 1
509, 200, -0.32825038160716397, 1
510, 200, -0.2945994007062974, 1
511, 200, -0.30080544207462523, 1
512, 200, -0.4546086303556902, 1
513, 200, -0.3393688852163867, 1
514, 200, -0.23437538274921305, 1
515, 200, -0.41538391696635013, 1
516, 200, -0.581035133035102, 1
517, 200, -0.21422547606165604, 1
518, 200, -0.2147179064078429, 1
519, 200, -0.40871161725570526, 1
520, 200, -0.4338032115561338, 1
521, 200, -0.5074244026393951, 1
522, 200, -0.3497454027610904, 1
523, 200, -0.52468897838785, 1
524, 200, -0.8916644884476917, 1
525, 200, -1.0841582651919726, 1
526, 200, -0.7357593691507314, 1
527, 200, -0.881781498959832, 1
528, 200, -0.8129639346340243, 1
529, 200, -0.7466396739995903, 1
530, 200, -0.6409725204357172, 1
531, 200, -1.0384338109630917, 1
532, 200, -1.2345042276186728, 1
533, 200, -1.4894248143634445, 1
534, 200, -1.6329963052851988, 1
535, 200, -1.3540289447052978, 1
536, 200, -0.6342071201657911, 1
537, 200, -1.5142972389640919, 1
538, 200, -1.2631371459298948, 1
539, 200, -1.5917053702713184, 1
540, 200, -1.004436993932474, 1
541, 200, -1.3866353738528618, 1
542, 200, -1.0097144964677427, 1
543, 200, -1.4739578290829833, 1
544, 200, -1.0981888005041045, 1
545, 200, -1.5014677965642198, 1
546, 200, -2.183691321626743, 1
547, 200, -1.6017277634829188, 1
548, 200, -1.6032251800952892, 1
549, 200, -1.4160122482940363, 1
550, 200, -1.5764609978439243, 1
551, 200, -2.1486130687160245, 1
552, 200, -1.6332920595370377, 1
553, 200, -2.430799804650111, 1
554, 200, -2.0283547411291956, 1
555, 200, -2.239481524202179, 1
556, 200, -1.7919044299424713, 1
557, 200, -1.97088791429817, 1
558, 200, -2.5326797843047655, 1
559, 200, -2.183038067559751, 1
560, 200, -2.189111702423055, 1
561, 200, -1.7668297123573886, 1
562, 200, -2.3633250218548896, 1
563, 200, -2.190801822479, 1
564, 200, -2.5271440586152316, 1
565, 200, -2.474255133212774, 1
566, 200, -1.904811286946488, 1
567, 200, -2.5975616541262547, 1
568, 200, -2.307053079533717, 1
569, 200, -1.8315655756901936, 1
570, 200, -2.1154117888519965, 1
571, 200, -1.4914191023082455, 1
572, 200, -2.4447123779194517, 1
573, 200, -1.6459516986359626, 1
574, 200, -1.531002312750279, 1
575, 200, -1.4470537052449257, 1
576, 200, -1.6206734333466506, 1
577, 200, -1.6995272681531945, 1
578, 200, -1.1892023904201552, 1
579, 200, -1.5835262942553976, 1
580, 200, -1.2046907594855643, 1
581, 200, -1.710261415974579, 1
582, 200, -1.6909593082511332, 1
583, 200, -1.7995643229093095, 1
584, 200, -1.7369406293460816, 1
585, 200, -1.711129027683807, 1
586, 200, -1.4527583985170038, 1
587, 200, -1.545038167175988, 1
588, 200, -1.145390295205848, 1
589, 200, -1.5903250305929477, 1
590, 200, -1.4020677721743608, 1
591, 200, -1.5650434826391406, 1
592, 200, -1.4106790136817395, 1
593, 200, -1.1910614265518547, 1
594, 200, -1.1304017037893273, 1
595, 200, -1.080707411133035, 1
596, 200, -1.083438132584509, 1
597, 200, -1.3280263333573894, 1
598, 200, -0.9117887935518348, 1
599, 200, -1.1483549576331127, 1
600, 200, -0.8839595676613458, 1
601, 200, -0.7763006625499624, 1
602, 200, -0.7872443520531595, 1
603, 200, -0.4799801594873078, 1
604, 200, -0.7997372688164369, 1
605, 200, -0.661458943055673, 1
606, 200, -0.7531777787392535, 1
607, 200, -0.5361850421427832, 1
608, 200, -0.7083924542479924, 1
609, 200, -0.881459963960986, 1
610, 200, -0.6972053064393596, 1
611, 200, -0.5460422519199474, 1
612, 200, -0.5602257946924476, 1
613, 200, -0.43389739484417744, 1
614, 200, -0.5168811183758982, 1
615, 200, -0.6092498265471811, 1
616, 200, -0.7617591494342344, 1
617, 200, -0.591983411216709, 1
618, 200, -0.8141102929329395, 1
619, 200, -0.7297475191887175, 1
620, 200, -0.9466055866914224, 1
621, 200, -0.9515385688561924, 1
622, 200, -0.8679388296807169, 1
623, 200, -0.7436614088897312, 1
624, 200, -1.3390529130944702, 1
625, 200, -0.9351700236860456, 1
626, 200, -0.4874897380894943, 1
627, 200, -0.7573182766427965, 1
628, 200, -0.7975868073070821, 1
629, 200, -0.5532550794012308, 1
630, 200, -0.41541996394921027, 1
631, 200, -0.3306751425422533, 1
632, 200, -0.6442682897831434, 1
633, 200, -0.7778974966488271, 1
634, 200, -0.9659517842018794, 1
635, 200, -0.6715506620761743, 1
636, 200, -0.7111846240257236, 1
637, 200, -0.9475486344591458, 1
638, 200, -0.5351849254760688, 1
639, 200, -0.5468600726579923, 1
640, 200, -0.6299475798315308, 1
641, 200, -0.7503796958503388, 1
642, 200, -0.794366058862213, 1
643, 200, -0.4411197530282181, 1
644, 200, -0.29314026730674486, 1
645, 200, -0.5898494468232652, 1
646, 200, -0.5195194491420694, 1
647, 200, -0.9008928413775917, 1
648, 200, -1.0813068663975842, 1
649, 200, -0.4661461577334102, 1
650, 200, -0.6850055213506437, 1
651, 200, -0.325762809086482, 1
652, 200, -0.4973471459804861, 1
653, 200, -0.317312686092957, 1
654, 200, -0.8288414123429293, 1
655, 200, -0.6653037579846147, 1
656, 200, -0.5214701593882543, 1
657, 200, -0.8206019350552347, 1
658, 200, -1.0705037668044717, 1
659, 200, -0.8029418996468234, 1
660, 200, -0.393269091595231, 1
661, 200, -0.5479932195104604, 1
662, 200, -0.463155033491055, 1
663, 200, -0.5390493206578372, 1
664, 200, -0.7861812062847989, 1
665, 200, -0.44539397374298784, 1
666, 200, -0.5459613751896186, 1
667, 200, -0.5422391592352631, 1
668, 200, -0.43674728713124816, 1
669, 200, -0.1937453251527817, 1
670, 200, -0.31882307413545297, 1
671, 200, -0.1360165363172401, 1
672, 200, -0.44544041309484445, 1
673, 200, -0.35387065565360687, 1
674, 200, -0.18757738436848745, 1
675, 200, -0.38702912055830757, 1
676, 200, -0.24511845207014243, 1
677, 200, -0.24640236998382073, 1
678, 200, -0.2698402080703826, 1
679, 200, -0.3897559701652052, 1
680, 200, -0.3344710047759585, 1
681, 200, -0.33673717469815234, 1
682, 200, -0.344400718988364, 1
683, 200, -0.1905789859485361, 1
684, 200, -0.25380150729688944, 1
685, 200, -0.2665253936177263, 1
686, 200, -0.19065215008575098, 1
687, 200, -0.6122273578829281, 1
688, 200, -0.22719009300131177, 1
689, 200, -0.10086674747815425, 1
690, 200, -0.2325066056171915, 1
691, 200, -0.01965474294634093, 1
692, 200, -0.18042970721315124, 1
693, 200, -0.09730218540881645, 1
694, 200, -0.19511471506593758, 1
695, 200, -0.16434974231570706, 1
696, 200, -0.17200681936212076, 1
697, 200, -0.3950651456142138, 1
698, 200, -0.15383931930057437, 1
699, 200, -0.5626546952473872, 1
700, 200, -0.43268467907014224, 1
701, 200, -0.4699074454367231, 1
702, 200, -0.30302138093657793, 1
703, 200, -0.09958799052276329, 1
704, 200, -0.11966114651356786, 1
705, 200, -0.4045991109698306, 1
706, 200, -0.34293915303072076, 1
707, 200, -0.3844293240599723, 1
708, 200, -0.5329383051988664, 1
709, 200, -0.2843353582007018, 1
710, 200, -0.7057052775597472, 1
711, 200, -0.7068514083118684, 1
712, 200, -0.31925265331422586, 1
713, 200, -0.7500446166442055, 1
714, 200, -0.572344999915263, 1
715, 200, -0.8563270098333534, 1
716, 200, -0.5058778739303382, 1
717, 200, -0.2412699800013235, 1
718, 200, -0.4392451573033226, 1
719, 200, -0.3527673542162267, 1
720, 200, -0.8169070701275356, 1
721, 200, -0.5766794675243634, 1
722, 200, -0.9576311253803171, 1
723, 200, -0.7866852897194617, 1
724, 200, -0.5662043284584848, 1
725, 200, -0.5955309627574369, 1
726, 200, -0.6232167691627488, 1
727, 200, -1.2239896938015948, 1
728, 200, -0.6344567766284028, 1
729, 200, -0.3666939135959229, 1
730, 200, -0.6403893974298904, 1
731, 200, -0.970802960019475, 1
732, 200, -0.5102183407074218, 1
733, 200, -0.26587056618956695, 1
734, 200, -0.1050851538172418, 1
735, 200, -0.025076653368501317, 1
736, 200, -0.06178727024363599, 1
737, 200, -0.3156002192881203, 1
738, 200, -0.005598343257921096, 1
739, 200, -0.05335752991731504, 1
740, 200, -0.10870093713822983, 1
741, 200, -0.054514882556927394, 1
742, 200, -0.0734679481897945, 1
743, 200, -0.0931472998333352, 1
744, 200, -0.011857485034882305, 1
745, 200, -0.09144919265998364, 1
746, 200, -0.1910989948377605, 1
747, 200, -0.08689204145197561, 1
748, 200, -0.04385106120202151, 1
749, 200, -0.3966822755658542, 1
750, 200, -0.08966997278151956, 1
751, 200, -0.1592280478145982, 1
752, 200, -0.14767368668739916, 1
753, 200, -0.1351987774756018, 1
754, 200, -0.08560828106502197, 1
755, 200, -0.035687844578938116, 1
756, 200, -0.054953551861223804, 1
757, 200, -0.0007013032839981678, 1
758, 200, -0.04653957737021748, 1
759, 200, -0.05185219871784433, 1
760, 200, -0.12057911336822137, 1
761, 200, -0.1224591882239494, 1
762, 200, -0.09182620695410797, 1
763, 200, -0.029469951895699228, 1
764, 200, -0.003090645668173597, 1
765, 200, -0.09288663730675495, 1
766, 200, -0.2105238307901094, 1
767, 200, -0.14169203525198276, 1
768, 200, -0.021501206035855504, 1
769, 200, -0.6411291315389119, 1
770, 200, -0.10349274695083159, 1
771, 200, -0.0036429279059757556, 1
772, 200, -0.05981077891926444, 1
773, 200, -0.0235509371131613, 1
774, 200, -0.08367356245236553, 1
775, 200, -0.019332396444738935, 1
776, 200, -0.08083072850409385, 1
777, 200, -0.06659629153841007, 1
778, 200, -0.19134934662371414, 1
779, 200, -0.14730234297928316, 1
780, 200, -0.09579836000014529, 1
781, 200, -0.3365931781279877, 1
782, 200, -0.08679951295545124, 1
783, 200, -0.03157304475308642, 1
784, 200, -0.13741869140773286, 1
785, 200, -0.1849787299707162, 1
786, 200, -0.17007293946612012, 1
787, 200, -0.22128300399554968, 1
788, 200, -0.09556906779725557, 1
789, 200, -0.014526541597399491, 1
790, 200, -0.07247523482653936, 1
791, 200, -0.02683372467768569, 1
792, 200, -0.2825352790839177, 1
793, 200, -0.06150293986342502, 1
794, 200, -0.3122966288704012, 1
795, 200, -0.086186380252192, 1
796, 200, -0.08145342472259776, 1
797, 200, -0.14792200148169843, 1
798, 200, -0.11953919542540581, 1
799, 200, -0.015757030950935502, 1
800, 200, -0.061005437660535775, 1
801, 200, -0.012331603376143321, 1
