episode number, steps in evaluation, accumulated reward, done 
425, 200, -182.53681738059342, 1
430, 200, -24.921972385629324, 1
435, 200, -24.53260467757332, 1
440, 200, -24.899243207885622, 1
445, 200, -26.79337800938191, 1
450, 200, -25.36229006791542, 1
455, 200, -23.918172873398294, 1
460, 200, -831.5922555920229, 1
465, 200, -27.44215962786583, 1
470, 200, -29.03313491000998, 1
475, 200, -28.478258353597887, 1
480, 200, -250.56566573672683, 1
485, 200, -907.9806705528362, 1
490, 200, -35.460050272228465, 1
495, 200, -949.675252946115, 1
500, 200, -16.19907481831821, 1
505, 200, -40.238888388330636, 1
510, 200, -40.469369216347, 1
515, 200, -40.37803609531797, 1
520, 200, -42.06493204030531, 1
525, 200, -43.840664160006156, 1
530, 200, -41.24451632651342, 1
535, 200, -43.451379418204255, 1
540, 200, -41.16472309065042, 1
545, 200, -36.99442137205071, 1
550, 200, -37.2362294160447, 1
555, 200, -40.75283085019514, 1
560, 200, -41.426622169867535, 1
565, 200, -40.69373530470304, 1
570, 200, -42.350172092581495, 1
575, 200, -43.54010345880903, 1
580, 200, -2.394358046497509, 1
585, 200, -47.131739286251886, 1
590, 200, -38.10836864080629, 1
595, 200, -41.718260702365185, 1
600, 200, -47.00619058179986, 1
605, 200, -208.3366522898122, 1
610, 200, -49.82712703848524, 1
615, 200, -18.58214816380765, 1
620, 200, -49.56201107958817, 1
625, 200, -51.49777544798106, 1
630, 200, -50.72646113114535, 1
635, 200, -54.65964466743077, 1
640, 200, -55.02721567667941, 1
645, 200, -412.3971751102509, 1
650, 200, -59.038517743249145, 1
655, 200, -54.14204722848526, 1
660, 200, -51.670566368001204, 1
665, 200, -45.36141879342363, 1
670, 200, -45.12317385760799, 1
675, 200, -40.74751804349291, 1
680, 200, -45.303005427183436, 1
685, 200, -35.36092651955546, 1
690, 200, -33.47841171284236, 1
695, 200, -44.05898593747526, 1
700, 200, -1.574631064452502, 1
705, 200, -34.440958155356626, 1
710, 200, -220.05629692708504, 1
715, 200, -37.49811455716031, 1
720, 200, -33.940187384213424, 1
725, 200, -30.785802735265587, 1
730, 200, -27.676413962571782, 1
735, 200, -29.065301816954936, 1
740, 200, -27.802400835800064, 1
745, 200, -13.079480892908492, 1
750, 200, -177.53447361395195, 1
755, 200, -184.54420481831835, 1
760, 200, -185.53859742273548, 1
765, 200, -184.4611764218614, 1
770, 200, -12.697693757112944, 1
775, 200, -29.157672820387173, 1
780, 200, -17.64813666656847, 1
785, 200, -19.943884179517628, 1
790, 200, -15.578319533423514, 1
795, 200, -23.226954283971992, 1
800, 200, -27.840660694700517, 1
805, 200, -34.758850715615395, 1
810, 200, -36.85394263280362, 1
815, 200, -194.88487380041514, 1
820, 200, -35.70722929805398, 1
825, 200, -199.13941527712188, 1
830, 200, -34.98135343560706, 1
835, 200, -34.91362634556847, 1
840, 200, -25.637167897676314, 1
845, 200, -259.8406212735158, 1
850, 200, -36.95048356537183, 1
855, 200, -36.9350280689231, 1
860, 200, -38.861938186969184, 1
865, 200, -196.92454236881923, 1
870, 200, -39.45649555161809, 1
875, 200, -47.113725574868376, 1
880, 200, -69.00041630812373, 1
885, 200, -51.67119841880458, 1
890, 200, -15.753359771001863, 1
895, 200, -49.08344383841084, 1
900, 200, -41.91734302006836, 1
905, 200, -49.05401844201151, 1
910, 200, -46.433353711786815, 1
915, 200, -46.54533110789181, 1
920, 200, -47.1454416970437, 1
925, 200, -49.25911515344961, 1
930, 200, -49.84080535621584, 1
935, 200, -63.3480584828239, 1
940, 200, -57.85286691686377, 1
945, 200, -64.26130377363297, 1
950, 200, -63.54811318962158, 1
955, 200, -68.8319897355537, 1
960, 200, -64.42145677582972, 1
965, 200, -66.83510929703687, 1
970, 200, -66.74534145246608, 1
975, 200, -62.89273282580181, 1
980, 200, -224.90685494487926, 1
985, 200, -43.42446548575861, 1
990, 200, -1588.5285220393312, 1
995, 200, -63.602308033412776, 1
1000, 200, -65.3291661311591, 1
