episode number, steps in evaluation, accumulated reward, done 
545, 200, -88.79487860838923, 1
550, 200, -5.703286340107854, 1
555, 200, -2.0254283451221684, 1
560, 200, -4.863589533079553, 1
565, 200, -5.028015738328195, 1
570, 200, -2073.2121146306567, 1
575, 200, -15.258386743416164, 1
580, 200, -0.3640782714624356, 1
585, 200, -7.180384528462933, 1
590, 200, -5.483201510807998, 1
595, 200, -4.6407761561179015, 1
600, 200, -4.060944390028115, 1
605, 200, -8.551983516592806, 1
610, 200, -8.82309273588254, 1
615, 200, -3.705936133286713, 1
620, 200, -13.814368212135527, 1
625, 200, -7.765638749219744, 1
630, 200, -4.069659089085409, 1
635, 200, -14.609266867885498, 1
640, 200, -7.778727126149015, 1
645, 200, -3.5362725931887975, 1
650, 200, -2.9354589713695964, 1
655, 200, -9.397401981962403, 1
660, 200, -6.203527045145057, 1
665, 200, -8.306773934953913, 1
670, 200, -1.2866829645193143, 1
675, 200, -4.84622517582838, 1
680, 200, -5.272969381991171, 1
685, 200, -2.2131076091808337, 1
690, 200, -4.196094900797659, 1
695, 200, -1.194974881965713, 1
700, 200, -4.5579022860581455, 1
705, 200, -4.084131208390384, 1
710, 200, -4.542192141153813, 1
715, 200, -3.39315858350959, 1
720, 200, -5.323476251117806, 1
725, 200, -2.994611899591647, 1
730, 200, -4.049966245181253, 1
735, 200, -3.9259099878746926, 1
740, 200, -5.23961802824197, 1
745, 200, -4.490128019176052, 1
750, 200, -5.257799116822016, 1
755, 200, -2.5490135696170464, 1
760, 200, -5.642002734164501, 1
765, 200, -5.294035778496054, 1
770, 200, -3.7959379655577794, 1
775, 200, -2.237354180597485, 1
780, 200, -3.335512665870935, 1
785, 200, -5.970086299610492, 1
790, 200, -4.555682896810716, 1
795, 200, -5.373263112142318, 1
800, 200, -5.202320359215834, 1
805, 200, -3.565048501844914, 1
810, 200, -4.419562789993005, 1
815, 200, -5.484762238950447, 1
820, 200, -4.23653262138525, 1
825, 200, -5.954139407861303, 1
830, 200, -3.9071158825483594, 1
835, 200, -3.4713791961862017, 1
840, 200, -3.7193144674144216, 1
845, 200, -4.850503215807938, 1
850, 200, -3.4513527020875694, 1
855, 200, -2.209835657047631, 1
860, 200, -0.06040988088731916, 1
865, 200, -0.5424644157090547, 1
870, 200, -1143.9491380708237, 1
875, 200, -1835.6221575032266, 1
880, 200, -4745.447430644806, 1
885, 200, -7349.798047307432, 1
890, 200, -11871.28461560996, 1
895, 200, -7912.945364503155, 1
900, 200, -4012.297145149873, 1
905, 200, -8596.158728194634, 1
910, 200, -11822.896800950586, 1
915, 200, -8932.097910758126, 1
920, 200, -6751.271361246528, 1
925, 200, -5876.441412330367, 1
930, 200, -6410.235289533293, 1
935, 200, -5813.063922376376, 1
940, 200, -4428.968833825201, 1
945, 200, -6800.812249319404, 1
950, 200, -5751.197349881522, 1
955, 200, -4924.412196826595, 1
960, 200, -4605.755502151015, 1
965, 200, -7664.395630503274, 1
970, 200, -5825.533149792214, 1
975, 200, -5318.957703573458, 1
980, 200, -4807.712621108731, 1
985, 200, -6218.824297103929, 1
990, 200, -2526.9950146474284, 1
995, 200, -3576.716872644342, 1
1000, 200, -2206.588309600811, 1
