episode number, steps in evaluation, accumulated reward, done 
282, 200, -1.221540183321437, 1
283, 200, -12.497165547731202, 1
284, 200, -12.218371129220397, 1
285, 200, -13.126004898192116, 1
286, 200, -12.234765795369533, 1
287, 200, -10.642145817693184, 1
288, 200, -9.202273257532308, 1
289, 200, -2.150342513355815, 1
290, 200, -9.286782376268292, 1
291, 200, -11.979200110016793, 1
292, 200, -4.444683792355689, 1
293, 200, -9.74685574929825, 1
294, 200, -2.2703290173721284, 1
295, 200, -2.6113604466442557, 1
296, 200, -12.91434818888661, 1
297, 200, -0.9270270798048055, 1
298, 200, -11.317169138782829, 1
299, 200, -13.558070284590803, 1
300, 200, -12.346444467604414, 1
301, 200, -11.045900380470433, 1
302, 200, -11.77883686360848, 1
303, 200, -10.285861227070457, 1
304, 200, -2.013480775605669, 1
305, 200, -10.3797654858589, 1
306, 200, -11.126884339181787, 1
307, 200, -1.3799843796038405, 1
308, 200, -1.2189714443860364, 1
309, 200, -12.327243236050087, 1
310, 200, -10.607033935641706, 1
311, 200, -1.4628770539057165, 1
312, 200, -0.31873346217308335, 1
313, 200, -0.6323566316279451, 1
314, 200, -9.179274991941838, 1
315, 200, -2.4603543290706598, 1
316, 200, -9.023496717284722, 1
317, 200, -0.9108875759261683, 1
318, 200, -0.05086762789372783, 1
319, 200, -9.95622584398025e-05, 1
320, 200, -0.4401467632171353, 1
321, 200, -0.1520550974918365, 1
322, 200, -0.0939931939432544, 1
323, 200, -0.2278511073875158, 1
324, 200, -0.0645295725535104, 1
325, 200, -0.11064858373586367, 1
326, 200, -0.3094153150222395, 1
327, 200, -0.13506496500455753, 1
328, 200, -0.15238013208101978, 1
329, 200, -0.10077591424855722, 1
330, 200, -0.0526187349738614, 1
331, 200, -0.5817700973874287, 1
332, 200, -0.18350202378772282, 1
333, 200, -0.556101392046535, 1
334, 200, -0.03963790057544756, 1
335, 200, -0.18767158660177347, 1
336, 200, -0.1474348022411717, 1
337, 200, -0.08585467398214354, 1
338, 200, -0.7690017867025887, 1
339, 200, -0.08623921883373106, 1
340, 200, -0.6539849560387271, 1
341, 200, -0.3481546467298081, 1
342, 200, -0.10918745451001605, 1
343, 200, -0.27049613239417597, 1
344, 200, -0.5263943313399796, 1
345, 200, -0.8566263489079845, 1
346, 200, -0.058779475473726306, 1
347, 200, -0.1385571666592988, 1
348, 200, -0.051088947726742676, 1
349, 200, -0.004564664906842307, 1
350, 200, -1.444584625664599, 1
351, 200, -0.4500072127763859, 1
352, 200, -0.3310075342862085, 1
353, 200, -0.17630280368979823, 1
354, 200, -1.4729669731893866, 1
355, 200, -0.5242353558880618, 1
356, 200, -0.6834050659323451, 1
357, 200, -0.5398786585612948, 1
358, 200, -0.37206825637067126, 1
359, 200, -0.6390744446552057, 1
360, 200, -0.2833368349100413, 1
361, 200, -0.7655065239076279, 1
362, 200, -0.3077352634019336, 1
363, 200, -0.2226233630771432, 1
364, 200, -0.3017877469584764, 1
365, 200, -0.2919994061106765, 1
366, 200, -0.6051673512366544, 1
367, 200, -0.5641138983937961, 1
368, 200, -0.2580606131910593, 1
369, 200, -1.2165100182459958, 1
370, 200, -0.47805813015295545, 1
371, 200, -0.13193283371851774, 1
372, 200, -0.008436805545311819, 1
373, 200, -0.11198253256681354, 1
374, 200, -0.0822105405520001, 1
375, 200, -0.38813723248591664, 1
376, 200, -0.027655289798298073, 1
377, 200, -0.08333395115379331, 1
378, 200, -0.00155789112615133, 1
379, 200, -0.08860548832553466, 1
380, 200, -0.2072868016487013, 1
381, 200, -0.5048653361259516, 1
382, 200, -0.037305534400982165, 1
383, 200, -0.011657773676160707, 1
384, 200, -0.14169715331504015, 1
385, 200, -0.08497324210964294, 1
