episode number, steps in evaluation, accumulated reward, done 
94, 200, -268.8306929418395, 1
95, 200, -269.2907169687123, 1
96, 200, -263.03051013727696, 1
97, 200, -156.32563783658807, 1
98, 200, -143.81079733273742, 1
99, 200, -270.2109449332061, 1
100, 200, -253.0521756061366, 1
101, 200, -254.39861090257216, 1
102, 200, -206.19108603704527, 1
103, 200, -147.02371710183138, 1
104, 200, -182.46030481484843, 1
105, 200, -142.50536080962942, 1
106, 200, -143.4688483823835, 1
107, 200, -14.821276745325491, 1
108, 200, -143.82707052567054, 1
109, 200, -11.967201200042563, 1
110, 200, -11.58796912095528, 1
111, 200, -11.898456989993663, 1
112, 200, -11.987779260365652, 1
113, 200, -12.66553402931018, 1
114, 200, -11.191330150298155, 1
115, 200, -9.879170529943552, 1
116, 200, -9.456375516775518, 1
117, 200, -9.54257111904788, 1
118, 200, -8.4571348500055, 1
119, 200, -8.891408312297127, 1
120, 200, -8.568735400468217, 1
121, 200, -8.966677182614056, 1
122, 200, -9.105549608957126, 1
123, 200, -8.748005736953655, 1
124, 200, -8.245792450464677, 1
125, 200, -8.882670793612164, 1
126, 200, -9.146001385530111, 1
127, 200, -9.384468355435382, 1
128, 200, -8.99790889623896, 1
129, 200, -9.294985737213212, 1
130, 200, -10.085148306477013, 1
131, 200, -9.455093097517581, 1
132, 200, -8.984310482742789, 1
133, 200, -9.61025480096538, 1
134, 200, -9.766704485051381, 1
135, 200, -8.836161073317369, 1
136, 200, -8.901004356373452, 1
137, 200, -9.245085825394545, 1
138, 200, -8.50905821232173, 1
139, 200, -9.563653302965115, 1
140, 200, -8.710130068115964, 1
141, 200, -8.61200679513469, 1
142, 200, -8.574838108751319, 1
143, 200, -8.03960496686271, 1
144, 200, -8.304586893093491, 1
145, 200, -8.252034428574628, 1
146, 200, -7.940004798225401, 1
147, 200, -7.658734484123388, 1
148, 200, -7.559705363355187, 1
149, 200, -7.883248805367799, 1
150, 200, -7.854475383331253, 1
151, 200, -7.372267175928715, 1
152, 200, -6.5991032173368955, 1
153, 200, -6.807999051872115, 1
154, 200, -6.212292322563484, 1
155, 200, -7.254307810102014, 1
156, 200, -7.095428236144963, 1
157, 200, -6.816198193429016, 1
158, 200, -6.8279141609773495, 1
159, 200, -6.000505070424425, 1
160, 200, -5.490847902756203, 1
161, 200, -5.333987318066192, 1
162, 200, -4.329423977212182, 1
163, 200, -3.3766507190574186, 1
164, 200, -3.420525887055494, 1
165, 200, -2.8328962848936405, 1
166, 200, -2.7656756422931386, 1
167, 200, -2.399521713118188, 1
168, 200, -1.7582266263774808, 1
169, 200, -1.8033727894403961, 1
170, 200, -1.3538921118489091, 1
171, 200, -1.2557419551366225, 1
172, 200, -1.3244406732366172, 1
173, 200, -0.7164794128522588, 1
174, 200, -0.45418705319327635, 1
175, 200, -0.4377207812151544, 1
176, 200, -0.43835567183645535, 1
177, 200, -0.41173615519191775, 1
178, 200, -0.2804802201730045, 1
179, 200, -0.16880868614176067, 1
180, 200, -0.17658596369660093, 1
181, 200, -0.17356056041074822, 1
