episode number, steps in evaluation, accumulated reward, done 
445, 200, -5.706724146513811, 1
450, 200, -4.588202653891311, 1
455, 200, -5.743378145377162, 1
460, 200, -4.525488688851918, 1
465, 200, -1.7647504666934564, 1
470, 200, -0.20767848762770771, 1
475, 200, -2.8938198467677267, 1
480, 200, -0.4283209664144985, 1
485, 200, -4.853060062490393, 1
490, 200, -1.04500591225971, 1
495, 200, -0.32136677353396964, 1
500, 200, -2.3856512137822388, 1
505, 200, -3.4756829697240748, 1
510, 200, -5.99673467826659, 1
515, 200, -2.872383667252219, 1
520, 200, -2.0662721760569616, 1
525, 200, -0.031060909375619894, 1
530, 200, -0.36682202673782927, 1
535, 200, -0.12558167239865872, 1
540, 200, -0.39391626858284506, 1
545, 200, -0.2992947649338584, 1
550, 200, -0.18385282282112314, 1
555, 200, -0.7019553415893237, 1
560, 200, -0.3362088497213372, 1
565, 200, -0.7096316620088807, 1
570, 200, -0.1043256378218799, 1
575, 200, -0.18622552437420517, 1
580, 200, -0.33969722261323104, 1
585, 200, -0.1256755219260464, 1
590, 200, -0.4239278286279257, 1
595, 200, -0.3897429904799274, 1
600, 200, -0.4900371816761975, 1
605, 200, -0.3762315433669672, 1
610, 200, -0.4777710491283574, 1
615, 200, -0.1974861758564917, 1
620, 200, -0.2717139036913825, 1
625, 200, -0.21573750352373514, 1
630, 200, -0.28766801331089664, 1
635, 200, -0.5595143697717092, 1
640, 200, -0.14846769678750055, 1
645, 200, -0.42780214791133975, 1
650, 200, -0.25613577881433686, 1
655, 200, -0.30298502040264136, 1
660, 200, -0.6321003915856658, 1
665, 200, -0.17020525832238886, 1
670, 200, -0.23507516808849546, 1
675, 200, -0.4840490127840709, 1
680, 200, -0.4225452858996669, 1
685, 200, -0.38335233140094843, 1
690, 200, -0.477154867095776, 1
695, 200, -0.2718315232905774, 1
700, 200, -1.345435097818202, 1
705, 200, -0.5641310836313191, 1
710, 200, -0.21604859422045825, 1
715, 200, -0.20959855479074735, 1
720, 200, -0.3719324553012353, 1
725, 200, -0.5357426777205692, 1
730, 200, -1.0901256808693394, 1
735, 200, -1.1517774181816287, 1
740, 200, -0.8753282535265414, 1
745, 200, -0.6423523644426526, 1
750, 200, -0.38088674834512104, 1
755, 200, -0.32759669508080286, 1
760, 200, -0.47715182915621146, 1
765, 200, -0.33428535813363836, 1
770, 200, -0.2080206578333515, 1
775, 200, -0.3011402518458572, 1
780, 200, -0.35396177744367974, 1
785, 200, -0.44273830376556716, 1
