episode number, steps in evaluation, accumulated reward, done 
515, 200, -2.6999905635999624, 1
520, 200, -4.5996341117971085, 1
525, 200, -0.44890822406672304, 1
530, 200, -0.16621801937617967, 1
535, 200, -0.23280648906209378, 1
540, 200, -0.17865857414682712, 1
545, 200, -0.418497912509922, 1
550, 200, -0.328008537575755, 1
555, 200, -0.2787916979981663, 1
560, 200, -0.2167286897385706, 1
565, 200, -0.6051624755872084, 1
570, 200, -0.18273397664882454, 1
575, 200, -2.2174801593271196, 1
580, 200, -0.7191165715412284, 1
585, 200, -2.403870144514498, 1
590, 200, -0.3521396010602904, 1
595, 200, -0.2255967879067599, 1
600, 200, -0.29821181541160335, 1
605, 200, -0.35069896651515153, 1
610, 200, -0.4768992905418975, 1
615, 200, -0.497232752368792, 1
620, 200, -0.1980946737392142, 1
625, 200, -0.3582969094155948, 1
630, 200, -1.5009568630381922, 1
635, 200, -0.6162754767653941, 1
640, 200, -0.5057788923966211, 1
645, 200, -0.3431961776770031, 1
650, 200, -0.7653286873053, 1
655, 200, -1.069724934988073, 1
660, 200, -1.0900883691041232, 1
665, 200, -0.37728594766834084, 1
670, 200, -0.3989897842856476, 1
675, 200, -0.6683761470314424, 1
680, 200, -0.9693146912909386, 1
685, 200, -1.1270152504709101, 1
690, 200, -1.3481800301512739, 1
695, 200, -0.8262180803283352, 1
700, 200, -1.5130620017943825, 1
705, 200, -2.1462177681275416, 1
710, 200, -0.5343692767574136, 1
715, 200, -0.19595703419037, 1
720, 200, -1.0121257928763308, 1
725, 200, -0.3921059320593227, 1
730, 200, -0.9644613490602065, 1
735, 200, -1.3319557213216018, 1
740, 200, -0.5498628232093514, 1
745, 200, -0.8017862593713091, 1
750, 200, -0.3643083390648155, 1
755, 200, -0.2711360280863337, 1
760, 200, -0.4626089518403622, 1
765, 200, -0.3588970969802119, 1
770, 200, -0.390319534841927, 1
775, 200, -0.24257657014584327, 1
780, 200, -0.33363601719045444, 1
785, 200, -1.843928458301198, 1
790, 200, -1.368791310703091, 1
795, 200, -1.2281990974012658, 1
800, 200, -2.092420965625842, 1
805, 200, -1.9652355865441655, 1
810, 200, -1.7182616936199178, 1
815, 200, -1.7746580890682069, 1
820, 200, -0.34759374891399675, 1
825, 200, -1.1961073247008316, 1
830, 200, -0.23080377800673504, 1
835, 200, -0.10708551705374779, 1
840, 200, -0.3635466184342744, 1
845, 200, -0.2883627954785916, 1
850, 200, -0.43770562408656016, 1
855, 200, -0.9283141005771464, 1
860, 200, -1.588964752326165, 1
865, 200, -1.2310791109152497, 1
870, 200, -0.737191640087873, 1
875, 200, -0.35994516243188396, 1
880, 200, -0.43080691290112333, 1
885, 200, -0.7780746970433111, 1
890, 200, -0.8587659298975613, 1
895, 200, -0.4915599652743444, 1
900, 200, -0.4820759472323599, 1
905, 200, -0.5980414311373168, 1
910, 200, -1.1396892072894256, 1
915, 200, -1.5160677633519932, 1
920, 200, -1.164261361364844, 1
925, 200, -1.3746467585262647, 1
930, 200, -0.9149090105914359, 1
935, 200, -1.9073648490865036, 1
940, 200, -1.8169107031426988, 1
945, 200, -676.7339726473303, 1
950, 200, -1.6528583962671017, 1
955, 200, -2.104607536786421, 1
960, 200, -2.3078615183150113, 1
965, 200, -2.0289596278427844, 1
970, 200, -2.1559350697486446, 1
975, 200, -0.8161501642341428, 1
980, 200, -1.7157556136075474, 1
985, 200, -1.3247835756308508, 1
990, 200, -1.4356882829927093, 1
995, 200, -2.904816741602998, 1
1000, 200, -1.8734548801744282, 1
